VGS	VDS	aLookAtMe_SimWizard0..IDS.i[0, ::]
-4.50000000000000000E-1	1.30000000000000004E0	2.21088576716141993E-2
-4.50000000000000000E-1	1.40000000000000013E0	2.27338093188694845E-2
-4.50000000000000000E-1	1.50000000000000022E0	2.32614751289020916E-2
-4.50000000000000000E-1	1.60000000000000031E0	2.37049399010104844E-2
-4.50000000000000000E-1	1.70000000000000040E0	2.40761555659947923E-2
-4.50000000000000000E-1	1.80000000000000049E0	2.43858350017191983E-2
-4.50000000000000000E-1	1.90000000000000058E0	2.46434320990966338E-2
-4.50000000000000000E-1	2.00000000000000044E0	2.48571830179159248E-2
-4.50000000000000000E-1	2.10000000000000053E0	2.50341870464804916E-2
-4.50000000000000000E-1	2.20000000000000062E0	2.51805098758065515E-2
-4.50000000000000000E-1	2.30000000000000071E0	2.53012964933257978E-2
-4.50000000000000000E-1	2.40000000000000080E0	2.54008847756018241E-2
-4.50000000000000000E-1	2.50000000000000089E0	2.54829140011680400E-2
-4.50000000000000000E-1	2.60000000000000098E0	2.55504248926699873E-2
-4.50000000000000000E-1	2.70000000000000107E0	2.56059495143383620E-2
-4.50000000000000000E-1	2.80000000000000115E0	2.56515905198923644E-2
-4.50000000000000000E-1	2.90000000000000124E0	2.56890899951789597E-2
-4.50000000000000000E-1	3.00000000000000133E0	2.57198885830081991E-2
-4.50000000000000000E-1	3.10000000000000142E0	2.57451758074929637E-2
-4.50000000000000000E-1	3.20000000000000151E0	2.57659326029120939E-2
-4.50000000000000000E-1	3.30000000000000160E0	2.57829670498476204E-2
-4.50000000000000000E-1	3.40000000000000169E0	2.57969442658692483E-2
-4.50000000000000000E-1	3.50000000000000178E0	2.58084113143556948E-2
-4.50000000000000000E-1	3.60000000000000187E0	2.58178178995237229E-2
-4.50000000000000000E-1	3.70000000000000195E0	2.58255335186367452E-2
-4.50000000000000000E-1	3.80000000000000204E0	2.58318616497349263E-2
-4.50000000000000000E-1	3.90000000000000213E0	2.58370514683089159E-2
-4.50000000000000000E-1	4.00000000000000178E0	2.58413075105609202E-2
-4.50000000000000000E-1	4.10000000000000142E0	2.58447976345598018E-2
-4.50000000000000000E-1	4.20000000000000107E0	2.58476595733430425E-2
-4.50000000000000000E-1	4.30000000000000071E0	2.58500063251285184E-2
-4.50000000000000000E-1	4.40000000000000036E0	2.58519305843947267E-2
-4.50000000000000000E-1	4.50000000000000000E0	2.58535083827458578E-2
-4.50000000000000000E-1	4.59999999999999964E0	2.58548020793075484E-2
-4.50000000000000000E-1	4.69999999999999929E0	2.58558628160733317E-2
-4.50000000000000000E-1	4.79999999999999893E0	2.58567325334021803E-2
-4.50000000000000000E-1	4.89999999999999858E0	2.58574456241038098E-2
-4.50000000000000000E-1	4.99999999999999822E0	2.58580302906783244E-2
-4.50000000000000000E-1	5.09999999999999787E0	2.58585096588213137E-2
-4.50000000000000000E-1	5.19999999999999751E0	2.58589026908557429E-2
-4.50000000000000000E-1	5.29999999999999716E0	2.58592249349665071E-2
-4.50000000000000000E-1	5.39999999999999680E0	2.58594891397045323E-2
-4.50000000000000000E-1	5.49999999999999645E0	2.58597057579548428E-2
-4.50000000000000000E-1	5.59999999999999609E0	2.58598833602309508E-2
-4.50000000000000000E-1	5.69999999999999574E0	2.58600289735911115E-2
-4.50000000000000000E-1	5.79999999999999538E0	2.58601483595564074E-2
-4.50000000000000000E-1	5.89999999999999503E0	2.58602462419989187E-2
-4.50000000000000000E-1	6.00000000000000000E0	2.58603264940031252E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[20, ::]
-3.99999999999999956E-1	1.00000000000000000E-1	2.94151038824831446E-3
-3.99999999999999956E-1	2.00000000000000000E-1	5.73855215475419023E-3
-3.99999999999999956E-1	3.00000000000000044E-1	8.36936424919790589E-3
-3.99999999999999956E-1	4.00000000000000000E-1	1.08168858510826071E-2
-3.99999999999999956E-1	5.00000000000000000E-1	1.30691759542769192E-2
-3.99999999999999956E-1	6.00000000000000000E-1	1.51195835442495996E-2
-3.99999999999999956E-1	7.00000000000000000E-1	1.69666392852974335E-2
-3.99999999999999956E-1	7.99999999999999911E-1	1.86136700020395596E-2
-3.99999999999999956E-1	9.00000000000000000E-1	2.00681715421709495E-2
-3.99999999999999956E-1	0.99999999999999989E0	2.13410055799963061E-2
-3.99999999999999956E-1	1.09999999999999987E0	2.24455042179457775E-2
-3.99999999999999956E-1	1.19999999999999996E0	2.33965691019384447E-2
-3.99999999999999956E-1	1.30000000000000004E0	2.42098400939546643E-2
-3.99999999999999956E-1	1.40000000000000013E0	2.49009870338875405E-2
-3.99999999999999956E-1	1.50000000000000022E0	2.54851530650061209E-2
-3.99999999999999956E-1	1.60000000000000031E0	2.59765550147707280E-2
-3.99999999999999956E-1	1.70000000000000040E0	2.63882289593991448E-2
-3.99999999999999956E-1	1.80000000000000049E0	2.67318985477054749E-2
-3.99999999999999956E-1	1.90000000000000058E0	2.70179393007324586E-2
-3.99999999999999956E-1	2.00000000000000044E0	2.72554123636437717E-2
-3.99999999999999956E-1	2.10000000000000053E0	2.74521442800396898E-2
-3.99999999999999956E-1	2.20000000000000062E0	2.76148337573430158E-2
-3.99999999999999956E-1	2.30000000000000071E0	2.77491710099562461E-2
-3.99999999999999956E-1	2.40000000000000080E0	2.78599594604864498E-2
-3.99999999999999956E-1	2.50000000000000089E0	2.79512330509973328E-2
-3.99999999999999956E-1	2.60000000000000098E0	2.80263650988876645E-2
-3.99999999999999956E-1	2.70000000000000107E0	2.80881665884783205E-2
-3.99999999999999956E-1	2.80000000000000115E0	2.81389731405002230E-2
-3.99999999999999956E-1	2.90000000000000124E0	2.81807207813821492E-2
-3.99999999999999956E-1	3.00000000000000133E0	2.82150111658700364E-2
-3.99999999999999956E-1	3.10000000000000142E0	2.82431671927213745E-2
-3.99999999999999956E-1	3.20000000000000151E0	2.82662800739727427E-2
-3.99999999999999956E-1	3.30000000000000160E0	2.82852489328722045E-2
-3.99999999999999956E-1	3.40000000000000169E0	2.83008139562248795E-2
-3.99999999999999956E-1	3.50000000000000178E0	2.83135840425987828E-2
-3.99999999999999956E-1	3.60000000000000187E0	2.83240597877437672E-2
-3.99999999999999956E-1	3.70000000000000195E0	2.83326525448332145E-2
-3.99999999999999956E-1	3.80000000000000204E0	2.83397001970257856E-2
-3.99999999999999956E-1	3.90000000000000213E0	2.83454801873741058E-2
-3.99999999999999956E-1	4.00000000000000178E0	2.83502202681549464E-2
-3.99999999999999956E-1	4.10000000000000142E0	2.83541073588027359E-2
-3.99999999999999956E-1	4.20000000000000107E0	2.83572948385352808E-2
-3.99999999999999956E-1	4.30000000000000071E0	2.83599085457680289E-2
-3.99999999999999956E-1	4.40000000000000036E0	2.83620517106091752E-2
-3.99999999999999956E-1	4.50000000000000000E0	2.83638090081328942E-2
-3.99999999999999956E-1	4.59999999999999964E0	2.83652498877810810E-2
-3.99999999999999956E-1	4.69999999999999929E0	2.83664313072468577E-2
-3.99999999999999956E-1	4.79999999999999893E0	2.83673999767378948E-2
-3.99999999999999956E-1	4.89999999999999858E0	2.83681942008904642E-2
-3.99999999999999956E-1	4.99999999999999822E0	2.83688453901866078E-2
-3.99999999999999956E-1	5.09999999999999787E0	2.83693793009875073E-2
-3.99999999999999956E-1	5.19999999999999751E0	2.83698170527849491E-2
-3.99999999999999956E-1	5.29999999999999716E0	2.83701759626103112E-2
-3.99999999999999956E-1	5.39999999999999680E0	2.83704702294081379E-2
-3.99999999999999956E-1	5.49999999999999645E0	2.83707114953136230E-2
-3.99999999999999956E-1	5.59999999999999609E0	2.83709093059506490E-2
-3.99999999999999956E-1	5.69999999999999574E0	2.83710714878958870E-2
-3.99999999999999956E-1	5.79999999999999538E0	2.83712044582096867E-2
-3.99999999999999956E-1	5.89999999999999503E0	2.83713134782476173E-2
-3.99999999999999956E-1	6.00000000000000000E0	2.83714028617792602E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[21, ::]
-3.50000000000000000E-1	1.00000000000000000E-1	3.19847245496866961E-3
-3.50000000000000000E-1	2.00000000000000000E-1	6.23814723952466377E-3
-3.50000000000000000E-1	3.00000000000000044E-1	9.09703899143462635E-3
-3.50000000000000000E-1	4.00000000000000000E-1	1.17578199097248848E-2
-3.50000000000000000E-1	5.00000000000000000E-1	1.42082682500689383E-2
-3.50000000000000000E-1	6.00000000000000000E-1	1.64414876918358166E-2
-3.50000000000000000E-1	7.00000000000000000E-1	1.84558584803969583E-2
-3.50000000000000000E-1	7.99999999999999911E-1	2.02547097349192029E-2
-3.50000000000000000E-1	9.00000000000000000E-1	2.18457371565491787E-2
-3.50000000000000000E-1	0.99999999999999989E0	2.32402234225091231E-2
-3.50000000000000000E-1	1.09999999999999987E0	2.44521416685435211E-2
-3.50000000000000000E-1	1.19999999999999996E0	2.54972304664791594E-2
-3.50000000000000000E-1	1.30000000000000004E0	2.63921210733612011E-2
-3.50000000000000000E-1	1.40000000000000013E0	2.71535782787040381E-2
-3.50000000000000000E-1	1.50000000000000022E0	2.77978911075021884E-2
-3.50000000000000000E-1	1.60000000000000031E0	2.83404251116143424E-2
-3.50000000000000000E-1	1.70000000000000040E0	2.87953283539213878E-2
-3.50000000000000000E-1	1.80000000000000049E0	2.91753703788970142E-2
-3.50000000000000000E-1	1.90000000000000058E0	2.94918873136208948E-2
-3.50000000000000000E-1	2.00000000000000044E0	2.97548053492781683E-2
-3.50000000000000000E-1	2.10000000000000053E0	2.99727173878563313E-2
-3.50000000000000000E-1	2.20000000000000062E0	3.01529919256740442E-2
-3.50000000000000000E-1	2.30000000000000071E0	3.03018980302263108E-2
-3.50000000000000000E-1	2.40000000000000080E0	3.04247347625187947E-2
-3.50000000000000000E-1	2.50000000000000089E0	3.05259572060228823E-2
-3.50000000000000000E-1	2.60000000000000098E0	3.06092942595534323E-2
-3.50000000000000000E-1	2.70000000000000107E0	3.06778555699759314E-2
-3.50000000000000000E-1	2.80000000000000115E0	3.07342265351309551E-2
-3.50000000000000000E-1	2.90000000000000124E0	3.07805513356157645E-2
-3.50000000000000000E-1	3.00000000000000133E0	3.08186045883324944E-2
-3.50000000000000000E-1	3.10000000000000142E0	3.08498525677854651E-2
-3.50000000000000000E-1	3.20000000000000151E0	3.08755051023311200E-2
-3.50000000000000000E-1	3.30000000000000160E0	3.08965592890532470E-2
-3.50000000000000000E-1	3.40000000000000169E0	3.09138361309492193E-2
-3.50000000000000000E-1	3.50000000000000178E0	3.09280111171402083E-2
-3.50000000000000000E-1	3.60000000000000187E0	3.09396396632178838E-2
-3.50000000000000000E-1	3.70000000000000195E0	3.09491782189386599E-2
-3.50000000000000000E-1	3.80000000000000204E0	3.09570017430037137E-2
-3.50000000000000000E-1	3.90000000000000213E0	3.09634181445377576E-2
-3.50000000000000000E-1	4.00000000000000178E0	3.09686802005309447E-2
-3.50000000000000000E-1	4.10000000000000142E0	3.09729953787770285E-2
-3.50000000000000000E-1	4.20000000000000107E0	3.09765339266101236E-2
-3.50000000000000000E-1	4.30000000000000071E0	3.09794355263553278E-2
-3.50000000000000000E-1	4.40000000000000036E0	3.09818147679332201E-2
-3.50000000000000000E-1	4.50000000000000000E0	3.09837656464660860E-2
-3.50000000000000000E-1	4.59999999999999964E0	3.09853652569946991E-2
-3.50000000000000000E-1	4.69999999999999929E0	3.09866768285599292E-2
-3.50000000000000000E-1	4.79999999999999893E0	3.09877522150524598E-2
-3.50000000000000000E-1	4.89999999999999858E0	3.09886339396074106E-2
-3.50000000000000000E-1	4.99999999999999822E0	3.09893568722394708E-2
-3.50000000000000000E-1	5.09999999999999787E0	3.09899496062948687E-2
-3.50000000000000000E-1	5.19999999999999751E0	3.09904355876438720E-2
-3.50000000000000000E-1	5.29999999999999716E0	3.09908340409310101E-2
-3.50000000000000000E-1	5.39999999999999680E0	3.09911607292901792E-2
-3.50000000000000000E-1	5.49999999999999645E0	3.09914285774212983E-2
-3.50000000000000000E-1	5.59999999999999609E0	3.09916481825760126E-2
-3.50000000000000000E-1	5.69999999999999574E0	3.09918282335915674E-2
-3.50000000000000000E-1	5.79999999999999538E0	3.09919758545133561E-2
-3.50000000000000000E-1	5.89999999999999503E0	3.09920968863629476E-2
-3.50000000000000000E-1	6.00000000000000000E0	3.09921961181818029E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[22, ::]
-3.00000000000000000E-1	1.00000000000000000E-1	3.46231303450664818E-3
-3.00000000000000000E-1	2.00000000000000000E-1	6.75118593277631618E-3
-3.00000000000000000E-1	3.00000000000000044E-1	9.84456588771689844E-3
-3.00000000000000000E-1	4.00000000000000000E-1	1.27249617616130384E-2
-3.00000000000000000E-1	5.00000000000000000E-1	1.53799247363687286E-2
-3.00000000000000000E-1	6.00000000000000000E-1	1.78023215201801754E-2
-3.00000000000000000E-1	7.00000000000000000E-1	1.99903518056540919E-2
-3.00000000000000000E-1	7.99999999999999911E-1	2.19472877070362760E-2
-3.00000000000000000E-1	9.00000000000000000E-1	2.36809475008476156E-2
-3.00000000000000000E-1	0.99999999999999989E0	2.52029514252258746E-2
-3.00000000000000000E-1	1.09999999999999987E0	2.65278349071825037E-2
-3.00000000000000000E-1	1.19999999999999996E0	2.76721079083476651E-2
-3.00000000000000000E-1	1.30000000000000004E0	2.86533460592926303E-2
-3.00000000000000000E-1	1.40000000000000013E0	2.94893825841085588E-2
-3.00000000000000000E-1	1.50000000000000022E0	3.01976455541356836E-2
-3.00000000000000000E-1	1.60000000000000031E0	3.07946593002823521E-2
-3.00000000000000000E-1	1.70000000000000040E0	3.12957069952903355E-2
-3.00000000000000000E-1	1.80000000000000049E0	3.17146362136278892E-2
-3.00000000000000000E-1	1.90000000000000058E0	3.20637810989876693E-2
-3.00000000000000000E-1	2.00000000000000044E0	3.23539724740155776E-2
-3.00000000000000000E-1	2.10000000000000053E0	3.25946090007873046E-2
-3.00000000000000000E-1	2.20000000000000062E0	3.27937665396634825E-2
-3.00000000000000000E-1	2.30000000000000071E0	3.29583277309974498E-2
-3.00000000000000000E-1	2.40000000000000080E0	3.30941185935653648E-2
-3.00000000000000000E-1	2.50000000000000089E0	3.32060430810144025E-2
-3.00000000000000000E-1	2.60000000000000098E0	3.32982098640467017E-2
-3.00000000000000000E-1	2.70000000000000107E0	3.33740481093213859E-2
-3.00000000000000000E-1	2.80000000000000115E0	3.34364108064609367E-2
-3.00000000000000000E-1	2.90000000000000124E0	3.34876653910169919E-2
-3.00000000000000000E-1	3.00000000000000133E0	3.35297721639287616E-2
-3.00000000000000000E-1	3.10000000000000142E0	3.35643514398430742E-2
-3.00000000000000000E-1	3.20000000000000151E0	3.35927405668965307E-2
-3.00000000000000000E-1	3.30000000000000160E0	3.36160420247711711E-2
-3.00000000000000000E-1	3.40000000000000169E0	3.36351637810460868E-2
-3.00000000000000000E-1	3.50000000000000178E0	3.36508530066033140E-2
-3.00000000000000000E-1	3.60000000000000187E0	3.36637241450995228E-2
-3.00000000000000000E-1	3.70000000000000195E0	3.36742822161377786E-2
-3.00000000000000000E-1	3.80000000000000204E0	3.36829421171766175E-2
-3.00000000000000000E-1	3.90000000000000213E0	3.36900445814045035E-2
-3.00000000000000000E-1	4.00000000000000178E0	3.36958693508760110E-2
-3.00000000000000000E-1	4.10000000000000142E0	3.37006460373714667E-2
-3.00000000000000000E-1	4.20000000000000107E0	3.37045630677789765E-2
-3.00000000000000000E-1	4.30000000000000071E0	3.37077750457193082E-2
-3.00000000000000000E-1	4.40000000000000036E0	3.37104088057094620E-2
-3.00000000000000000E-1	4.50000000000000000E0	3.37125683893167327E-2
-3.00000000000000000E-1	4.59999999999999964E0	3.37143391333983189E-2
-3.00000000000000000E-1	4.69999999999999929E0	3.37157910276129336E-2
-3.00000000000000000E-1	4.79999999999999893E0	3.37169814709750959E-2
-3.00000000000000000E-1	4.89999999999999858E0	3.37179575344523030E-2
-3.00000000000000000E-1	4.99999999999999822E0	3.37187578177404124E-2
-3.00000000000000000E-1	5.09999999999999787E0	3.37194139727504716E-2
-3.00000000000000000E-1	5.19999999999999751E0	3.37199519534606740E-2
-3.00000000000000000E-1	5.29999999999999716E0	3.37203930411658570E-2
-3.00000000000000000E-1	5.39999999999999680E0	3.37207546854090712E-2
-3.00000000000000000E-1	5.49999999999999645E0	3.37210511936788837E-2
-3.00000000000000000E-1	5.59999999999999609E0	3.37212942970386642E-2
-3.00000000000000000E-1	5.69999999999999574E0	3.37214936139752774E-2
-3.00000000000000000E-1	5.79999999999999538E0	3.37216570307757113E-2
-3.00000000000000000E-1	5.89999999999999503E0	3.37217910134349097E-2
-3.00000000000000000E-1	6.00000000000000000E0	3.37219008634152306E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[23, ::]
-2.50000000000000000E-1	1.00000000000000000E-1	3.73237835963585596E-3
-2.50000000000000000E-1	2.00000000000000000E-1	7.27645582018887538E-3
-2.50000000000000000E-1	3.00000000000000044E-1	1.06102605897298696E-2
-2.50000000000000000E-1	4.00000000000000000E-1	1.37162364000304682E-2
-2.50000000000000000E-1	5.00000000000000000E-1	1.65817579531414427E-2
-2.50000000000000000E-1	6.00000000000000000E-1	1.91994614887336801E-2
-2.50000000000000000E-1	7.00000000000000000E-1	2.15673340630066335E-2
-2.50000000000000000E-1	7.99999999999999911E-1	2.36885281708162765E-2
-2.50000000000000000E-1	9.00000000000000000E-1	2.55709018709165914E-2
-2.50000000000000000E-1	0.99999999999999989E0	2.72263215701668893E-2
-2.50000000000000000E-1	1.09999999999999987E0	2.86697962351083824E-2
-2.50000000000000000E-1	1.19999999999999996E0	2.99185304402204366E-2
-2.50000000000000000E-1	1.30000000000000004E0	3.09909857208667816E-2
-2.50000000000000000E-1	1.40000000000000013E0	3.19060265304407897E-2
-2.50000000000000000E-1	1.50000000000000022E0	3.26822039368284756E-2
-2.50000000000000000E-1	1.60000000000000031E0	3.33372037634972962E-2
-2.50000000000000000E-1	1.70000000000000040E0	3.38874620409904370E-2
-2.50000000000000000E-1	1.80000000000000049E0	3.43479329600173644E-2
-2.50000000000000000E-1	1.90000000000000058E0	3.47319840924801060E-2
-2.50000000000000000E-1	2.00000000000000044E0	3.50513896934861791E-2
-2.50000000000000000E-1	2.10000000000000053E0	3.53163936863235817E-2
-2.50000000000000000E-1	2.20000000000000062E0	3.55358175629705553E-2
-2.50000000000000000E-1	2.30000000000000071E0	3.57171933065717351E-2
-2.50000000000000000E-1	2.40000000000000080E0	3.58669064432431339E-2
-2.50000000000000000E-1	2.50000000000000089E0	3.59903388097824450E-2
-2.50000000000000000E-1	2.60000000000000098E0	3.60920042938516961E-2
-2.50000000000000000E-1	2.70000000000000107E0	3.61756736130838874E-2
-2.50000000000000000E-1	2.80000000000000115E0	3.62444862293880821E-2
-2.50000000000000000E-1	2.90000000000000124E0	3.63010488806591480E-2
-2.50000000000000000E-1	3.00000000000000133E0	3.63475211006335375E-2
-2.50000000000000000E-1	3.10000000000000142E0	3.63856886216386144E-2
-2.50000000000000000E-1	3.20000000000000151E0	3.64170258240080313E-2
-2.50000000000000000E-1	3.30000000000000160E0	3.64427484947069935E-2
-2.50000000000000000E-1	3.40000000000000169E0	3.64638581486637348E-2
-2.50000000000000000E-1	3.50000000000000178E0	3.64811790936246316E-2
-2.50000000000000000E-1	3.60000000000000187E0	3.64953893131600937E-2
-2.50000000000000000E-1	3.70000000000000195E0	3.65070461224982878E-2
-2.50000000000000000E-1	3.80000000000000204E0	3.65166074305254895E-2
-2.50000000000000000E-1	3.90000000000000213E0	3.65244493258533520E-2
-2.50000000000000000E-1	4.00000000000000178E0	3.65308805992001506E-2
-2.50000000000000000E-1	4.10000000000000142E0	3.65361547201540393E-2
-2.50000000000000000E-1	4.20000000000000107E0	3.65404797040037588E-2
-2.50000000000000000E-1	4.30000000000000071E0	3.65440262332552468E-2
-2.50000000000000000E-1	4.40000000000000036E0	3.65469343377922495E-2
-2.50000000000000000E-1	4.50000000000000000E0	3.65493188862788143E-2
-2.50000000000000000E-1	4.59999999999999964E0	3.65512740981923612E-2
-2.50000000000000000E-1	4.69999999999999929E0	3.65528772497048804E-2
-2.50000000000000000E-1	4.79999999999999893E0	3.65541917164706653E-2
-2.50000000000000000E-1	4.89999999999999858E0	3.65552694713128457E-2
-2.50000000000000000E-1	4.99999999999999822E0	3.65561531340207813E-2
-2.50000000000000000E-1	5.09999999999999787E0	3.65568776532782636E-2
-2.50000000000000000E-1	5.19999999999999751E0	3.65574716865435789E-2
-2.50000000000000000E-1	5.29999999999999716E0	3.65579587319907517E-2
-2.50000000000000000E-1	5.39999999999999680E0	3.65583580569721533E-2
-2.50000000000000000E-1	5.49999999999999645E0	3.65586854595185740E-2
-2.50000000000000000E-1	5.59999999999999609E0	3.65589538928642943E-2
-2.50000000000000000E-1	5.69999999999999574E0	3.65591739775993352E-2
-2.50000000000000000E-1	5.79999999999999538E0	3.65593544216618049E-2
-2.50000000000000000E-1	5.89999999999999503E0	3.65595023647329675E-2
-2.50000000000000000E-1	6.00000000000000000E0	3.65596236606377456E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[24, ::]
-2.00000000000000000E-1	1.00000000000000000E-1	4.00799976890424237E-3
-2.00000000000000000E-1	2.00000000000000000E-1	7.81271761649291463E-3
-2.00000000000000000E-1	3.00000000000000044E-1	1.13924001651983353E-2
-2.00000000000000000E-1	4.00000000000000000E-1	1.47295172773756611E-2
-2.00000000000000000E-1	5.00000000000000000E-1	1.78113141064261971E-2
-2.00000000000000000E-1	6.00000000000000000E-1	2.06302012510185984E-2
-2.00000000000000000E-1	7.00000000000000000E-1	2.31839198359428167E-2
-2.00000000000000000E-1	7.99999999999999911E-1	2.54754379189277635E-2
-2.00000000000000000E-1	9.00000000000000000E-1	2.75125662716778008E-2
-2.00000000000000000E-1	0.99999999999999989E0	2.93073192462872223E-2
-2.00000000000000000E-1	1.09999999999999987E0	3.08750813897210818E-2
-2.00000000000000000E-1	1.19999999999999996E0	3.22336642517235017E-2
-2.00000000000000000E-1	1.30000000000000004E0	3.34023453112217794E-2
-2.00000000000000000E-1	1.40000000000000013E0	3.44009719636483036E-2
-2.00000000000000000E-1	1.50000000000000022E0	3.52491923947398300E-2
-2.00000000000000000E-1	1.60000000000000031E0	3.59658485850374188E-2
-2.00000000000000000E-1	1.70000000000000040E0	3.65685411012108563E-2
-2.00000000000000000E-1	1.80000000000000049E0	3.70733551790212701E-2
-2.00000000000000000E-1	1.90000000000000058E0	3.74947247428826724E-2
-2.00000000000000000E-1	2.00000000000000044E0	3.78454051375215927E-2
-2.00000000000000000E-1	2.10000000000000053E0	3.81365249070109691E-2
-2.00000000000000000E-1	2.20000000000000062E0	3.83776899925051840E-2
-2.00000000000000000E-1	2.30000000000000071E0	3.85771184733977002E-2
-2.00000000000000000E-1	2.40000000000000080E0	3.87417891506082235E-2
-2.00000000000000000E-1	2.50000000000000089E0	3.88775920651348628E-2
-2.00000000000000000E-1	2.60000000000000098E0	3.89894730670762568E-2
-2.00000000000000000E-1	2.70000000000000107E0	3.90815676874058049E-2
-2.00000000000000000E-1	2.80000000000000115E0	3.91573218680753232E-2
-2.00000000000000000E-1	2.90000000000000124E0	3.92195987041270833E-2
-2.00000000000000000E-1	3.00000000000000133E0	3.92707713950421811E-2
-2.00000000000000000E-1	3.10000000000000142E0	3.93128032337440869E-2
-2.00000000000000000E-1	3.20000000000000151E0	3.93473158006307111E-2
-2.00000000000000000E-1	3.30000000000000160E0	3.93756466712202213E-2
-2.00000000000000000E-1	3.40000000000000169E0	3.93988979600273925E-2
-2.00000000000000000E-1	3.50000000000000178E0	3.94179769606376595E-2
-2.00000000000000000E-1	3.60000000000000187E0	3.94336300374084958E-2
-2.00000000000000000E-1	3.70000000000000195E0	3.94464708008717402E-2
-2.00000000000000000E-1	3.80000000000000204E0	3.94570034713822704E-2
-2.00000000000000000E-1	3.90000000000000213E0	3.94656422126488993E-2
-2.00000000000000000E-1	4.00000000000000178E0	3.94727271033310068E-2
-2.00000000000000000E-1	4.10000000000000142E0	3.94785373131494266E-2
-2.00000000000000000E-1	4.20000000000000107E0	3.94833019605819446E-2
-2.00000000000000000E-1	4.30000000000000071E0	3.94872090518626706E-2
-2.00000000000000000E-1	4.40000000000000036E0	3.94904128348150296E-2
-2.00000000000000000E-1	4.50000000000000000E0	3.94930398449000419E-2
-2.00000000000000000E-1	4.59999999999999964E0	3.94951938735520747E-2
-2.00000000000000000E-1	4.69999999999999929E0	3.94969600492238104E-2
-2.00000000000000000E-1	4.79999999999999893E0	3.94984081884701776E-2
-2.00000000000000000E-1	4.89999999999999858E0	3.94995955468766580E-2
-2.00000000000000000E-1	4.99999999999999822E0	3.95005690768042683E-2
-2.00000000000000000E-1	5.09999999999999787E0	3.95013672800253568E-2
-2.00000000000000000E-1	5.19999999999999751E0	3.95020217277079233E-2
-2.00000000000000000E-1	5.29999999999999716E0	3.95025583073229392E-2
-2.00000000000000000E-1	5.39999999999999680E0	3.95029982454305317E-2
-2.00000000000000000E-1	5.49999999999999645E0	3.95033589465581247E-2
-2.00000000000000000E-1	5.59999999999999609E0	3.95036546811961875E-2
-2.00000000000000000E-1	5.69999999999999574E0	3.95038971500073544E-2
-2.00000000000000000E-1	5.79999999999999538E0	3.95040959465138641E-2
-2.00000000000000000E-1	5.89999999999999503E0	3.95042589365056784E-2
-2.00000000000000000E-1	6.00000000000000000E0	3.95043925691536124E-2

VGS	VDS	aLookAtMe_SimWizard0..IDS.i[25, ::]
-1.50000000000000022E-1	1.00000000000000000E-1	4.28849948708967244E-3
-1.50000000000000022E-1	2.00000000000000000E-1	8.35871513926106324E-3
-1.50000000000000022E-1	3.00000000000000044E-1	1.21892361253602344E-2
-1.50000000000000022E-1	4.00000000000000000E-1	1.57626415094469752E-2
-1.50000000000000022E-1	5.00000000000000000E-1	1.90660897001129648E-2
-1.50000000000000022E-1	6.00000000000000000E-1	2.20917690128523692E-2
-1.50000000000000022E-1	7.00000000000000000E-1	2.48371408979365338E-2
-1.50000000000000022E-1	7.99999999999999911E-1	2.73049231145145388E-2
-1.50000000000000022E-1	9.00000000000000000E-1	2.95027891388548946E-2
-1.50000000000000022E-1	0.99999999999999989E0	3.14427974833872304E-2
-1.50000000000000022E-1	1.09999999999999987E0	3.31406020956156411E-2
-1.50000000000000022E-1	1.19999999999999996E0	3.46145235684849606E-2
-1.50000000000000022E-1	1.30000000000000004E0	3.58845739822623067E-2
-1.50000000000000022E-1	1.40000000000000013E0	3.69715240210302598E-2
-1.50000000000000022E-1	1.50000000000000022E0	3.78960827191181293E-2
-1.50000000000000022E-1	1.60000000000000031E0	3.86782341264034901E-2
-1.50000000000000022E-1	1.70000000000000040E0	3.93367482299861448E-2
-1.50000000000000022E-1	1.80000000000000049E0	3.98888609231320146E-2
-1.50000000000000022E-1	1.90000000000000058E0	4.03501023752957089E-2
-1.50000000000000022E-1	2.00000000000000044E0	4.07342451210471701E-2
-1.50000000000000022E-1	2.10000000000000053E0	4.10533412562354361E-2
-1.50000000000000022E-1	2.20000000000000062E0	4.13178203598830063E-2
-1.50000000000000022E-1	2.30000000000000071E0	4.15366242511659944E-2
-1.50000000000000022E-1	2.40000000000000080E0	4.17173599604646306E-2
-1.50000000000000022E-1	2.50000000000000089E0	4.18664573743352264E-2
-1.50000000000000022E-1	2.60000000000000098E0	4.19893223904565183E-2
-1.50000000000000022E-1	2.70000000000000107E0	4.20904799010339747E-2
-1.50000000000000022E-1	2.80000000000000115E0	4.21737035240062585E-2
-1.50000000000000022E-1	2.90000000000000124E0	4.22421308356410030E-2
-1.50000000000000022E-1	3.00000000000000133E0	4.22983640775276548E-2
-1.50000000000000022E-1	3.10000000000000142E0	4.23445570660592985E-2
-1.50000000000000022E-1	3.20000000000000151E0	4.23824894539810959E-2
